"gender","fav_number","retweet_count","tweet_count","diff_prof_twt","tweets_per_day","gender_confidence","profile_yn_confidence","sidebar_color_cat","link_color_cat","score_vocab_brand","score_vocab_male","score_vocab_female","score_vocabio_brand","score_vocabio_male","score_vocabio_female"
"female",316,0,11754,119.768353174603,6,1,1,"cyan","magenta",3.8468325392624,23.4458259325044,27.6293823038397,4.32900432900433,9.91217063989962,17.3678116557314
"female",2,0,113,7.59345238095238,0,1,1,"indeterminado","blue",0,0,0,0,4.47511501463823,6.59976842917792
"female",12468,0,45432,143.165376984127,23,1,1,"orange","magenta",0,0,0,0,0,0
"female",521,0,32166,270.592261904762,11,0.665,1,"red","magenta",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"female",4481,0,2936,232.434523809524,1,1,1,"red","cyan",0,0,0,0,0,0
"brand",5033,0,95347,155.606845238095,46,0.6535,1,"red","indeterminado",4.55267337215458,23.9194789816459,38.4808013355593,0,0,0
"female",2063,0,20391,224.52251984127,8,1,1,"red","indeterminado",0,0,0,0,0,0
"brand",34,0,5157,196.609226190476,2,1,1,"cyan","cyan",0,0,0,0,0,0
"male",2742,0,15956,429.118650793651,4,1,1,"red","cyan",0,0,0,0,0,0
"female",986,0,726,55.9301587301587,1,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",236,0,2174,231.754464285714,1,1,1,"yellow","violet",0,0,0,0,0,3.35777692010807
"male",6057,0,1441,158.659325396825,1,1,1,"cyan","cyan",0,0,0,0,0,0
"female",38084,0,938,71.971130952381,1,1,1,"cyan","cyan",0,0,0,0,10.5395232120452,12.003087610961
"female",18112,0,87404,172.151686507937,40,1,1,"red","blue",0,0,4.17362270450751,0,0,0
"brand",25,0,83,48.7326388888889,0,1,1,"indeterminado","cyan",0,0,0,0,0,0
"male",1386,0,9401,288.287400793651,3,0.6667,1,"indeterminado","magenta",0,0,0,0,0,0
"brand",2,0,25736,72.9904761904762,17,1,1,"cyan","cyan",0,3.73001776198934,0,4.13223140495868,0,0
"male",1704,0,4068,237.472321428571,2,1,1,"indeterminado","cyan",1.58814187400741,4.38129070455891,0,0,6.8172312839816,3.58934774218449
"male",33,1,989,0.59265873015873,1,0.6721,1,"indeterminado","cyan",0,0,5.30050083472454,4.32900432900433,9.91217063989962,17.3678116557314
"female",359,0,1978,338.344246031746,1,1,1,"red","red",0,0,0,0,0,0
"brand",0,0,61444,79.3256944444445,40,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",435,0,19153,213.309821428571,8,1,1,"cyan","cyan",0,0,0,0,0,0
"female",5,0,53084,336.38373015873,16,0.6547,1,"cyan","cyan",1.69401799894124,0,0,0,0,0
"female",1,0,38040,5.06527777777778,38,0.6252,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"male",32,0,35097,127.570932539683,19,1,1,"indeterminado","red",0,0,0,14.4037780401417,0,0
"brand",0,0,31324,26.953373015873,27,0.6518,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"brand",4,0,74,94.7616071428572,0,0.6705,1,"cyan","cyan",0,0,0,0,0,0
"male",523,0,4574,96.0110119047619,3,1,1,"cyan","cyan",2.27633668607729,11.959739490823,17.4040066777963,5.47028728846911,0,0
"female",9512,0,35602,147.244345238095,18,1,1,"red","magenta",3.26451385212635,11.4860864416815,10.2253756260434,0,0,0
"female",27949,0,10514,81.5393849206349,7,1,1,"cyan","cyan",0,0,0,0,0,0
"male",5049,0,13879,119.816170634921,8,0.6777,0.6777,"indeterminado","violet",0,0,0,0,0,0
"female",3297,0,115651,174.937301587302,52,0.3471,1,"red","red",0,0,0,0,0,0
"male",17387,0,65455,227.174404761905,25,1,1,"red","red",0,5.44701006512729,4.25709515859766,0,0,0
"female",2,0,424,298.156646825397,0,1,1,"cyan","cyan",0,0,0,9.28768201495474,26.9343370974488,34.5812427634118
"female",4676,0,181960,288.45625,61,1,1,"cyan","cyan",0,0,0,0,0,0
"male",3955,0,1707,86.9654761904762,1,0.6718,1,"cyan","cyan",0,0,0,0,0,0
"brand",49,0,1364,19.9741071428571,1,0.669,1,"cyan","cyan",0,0,0,0,0,0
"female",4583,0,4270,31.5166666666667,4,1,1,"cyan","cyan",0,5.44701006512729,4.25709515859766,0,0,0
"brand",11,0,741,239.730555555556,0,1,1,"cyan","cyan",0,0,0,0,0,0
"female",6952,0,66595,328.740575396825,20,1,1,"cyan","magenta",0,0,0,0,0,0
"female",302,0,27033,227.01875,11,0.6766,1,"cyan","cyan",0,0,0,4.64384100747737,28.8582183186951,21.381705905056
"brand",253,0,315,130.807837301587,0,1,1,"cyan","cyan",0,0,4.29883138564274,0,0,0
"brand",42452,0,20474,46.3766865079365,16,0.6385,1,"indeterminado","red",0,0,0,21.6450216450216,49.5608531994981,86.8390582786569
"female",1277,0,23694,225.044345238095,9,1,1,"red","red",1.21757543673902,0,0,0,0,0
"brand",3033,0,8085,196.774107142857,3,0.6642,1,"indeterminado","blue",0,0,0,0,0,0
"female",3823,0,8395,50.8031746031746,6,1,1,"cyan","cyan",0,0,0,0,0,0
"male",961,0,32947,237.714682539683,12,1,1,"cyan","red",0,0,0,0,0,0
"male",1,0,19021,363.414880952381,5,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",11,0,5,0.0916666666666667,0,0.3539,1,"cyan","cyan",0,0,0,0,0,0
"male",8,0,234323,325.100496031746,72,1,1,"cyan","cyan",0,4.02605091770278,0,0,0,0
"male",266,0,6392,111.150992063492,4,1,1,"red","green",0,0,7.97161936560935,0,0,0
"male",359,0,69290,345.55376984127,20,1,1,"green","cyan",0,0,0,0,14.2618151401087,14.8977228869163
"male",226,0,36862,203.327579365079,15,0.6572,1,"cyan","cyan",0,0,0,4.32900432900433,9.91217063989962,17.3678116557314
"female",2779,0,2255,72.5530753968254,2,1,1,"indeterminado","red",0,0,0,0,0,0
"male",2620,0,4229,318.318650793651,1,1,1,"red","indeterminado",0,0,0,0,0,0
"brand",729,0,75236,57.4624007936508,54,1,1,"red","blue",0,0,0,0,0,0
"female",122,0,75,5.58581349206349,0,1,1,"cyan","cyan",1.21757543673902,0,5.30050083472454,7.59543486816214,0,0
"male",1770,0,12063,324.54375,4,1,1,"red","green",3.74095641432857,21.1959739490823,24.2070116861436,0,0,0
"male",232,0,88913,233.622718253968,34,1,1,"cyan","cyan",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"male",345,0,3282,255.99871031746,1,0.3393,1,"red","blue",0,0,0,0,0,0
"female",7,0,15799,258.420734126984,6,1,1,"cyan","cyan",0,0,0,47.5796930342385,7.90464240903388,5.21034349671941
"male",20450,0,19308,225.27251984127,8,1,1,"magenta","cyan",0,0,0,0,0,0
"brand",6332,1,24592,145.847718253968,12,0.3463,1,"cyan","cyan",0,0,0,0,0,0
"male",11136,0,11795,106.448412698413,7,1,1,"cyan","cyan",0,0,0,4.44706808343172,0,0
"female",6,0,205,75.0574404761905,0,0.6755,1,"cyan","cyan",0,0,0,0,0,0
"female",1015,0,40554,339.810218253968,12,1,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",6533,0,10312,111.82251984127,6,1,1,"red","cyan",0,0,0,0,0,0
"male",72,0,9300,338.303174603175,3,1,1,"cyan","red",0,0,0,0,0,0
"female",34801,0,2365,170.268551587302,1,1,1,"indeterminado","cyan",4.32327510146462,27.1758436944938,29.5075125208681,0,0,0
"female",1048,0,3696,403.710912698413,1,1,1,"blue","cyan",2.45279689430034,12.2557726465364,13.1051752921536,4.13223140495868,0,0
"male",11761,0,76294,180.146527777778,34,1,1,"indeterminado","cyan",0,0,5.30050083472454,0,0,0
"brand",20,0,3851,334.964682539683,1,0.6644,1,"cyan","red",0,0,0,0,0,0
"male",1692,0,3045,161.641369047619,1,1,1,"red","indeterminado",0,0,0,0,0,0
"female",5434,0,21499,222.306349206349,8,1,1,"cyan","red",40.2152814540321,0,0,0,0,4.32265534542648
"brand",0,0,84406,90.1704365079365,52,1,1,"cyan","cyan",121.298747132522,0,0,15.8205430932704,0,0
"brand",124,0,577524,129.497916666667,306,0.6649,1,"cyan","cyan",0,0,0,21.1727666273121,0,0
"male",452,1,88451,311.099702380952,28,1,1,"indeterminado","cyan",0,0,0,0,6.06440819740694,5.4033191817831
"male",125,0,1169,350.017361111111,0,1,1,"yellow","yellow",0,0,0,4.64384100747737,36.4700961940611,36.9355461211887
"female",2516,0,3102,192.27123015873,1,1,1,"cyan","cyan",0,0,0,0,0,0
"male",134,0,12239,246.065773809524,5,1,1,"cyan","cyan",0,0,0,0,10.3722291928064,11.0768043226553
"brand",3851,0,74731,214.746031746032,30,0.6608,1,"red","red",0,0,0,30.9720582447855,4.89335006273526,4.36125048243921
"female",60,0,22171,278.279563492064,8,1,1,"red","red",0,0,0,0,10.3722291928064,14.6661520648398
"female",81298,0,72889,201.051388888889,31,0.3586,1,"red","cyan",0,0,0,0,0,0
"brand",0,0,50719,120.922222222222,28,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,143,4.84890873015873,0,0.6664,1,"cyan","cyan",2.45279689430034,12.2557726465364,13.1051752921536,0,0,0
"male",1747,0,18396,281.713888888889,6,0.6506,1,"indeterminado","cyan",0,0,0,0,0,0
"male",38133,0,16515,144.287996031746,8,1,1,"cyan","cyan",0,0,0,5.23415977961433,18.2768716018402,20.6098031648012
"brand",20,2,1275,232.491567460318,0,1,1,"cyan","cyan",0,0,0,0,4.01505646173149,0
"brand",1041,0,19544,172.736904761905,9,0.635,1,"indeterminado","red",0,0,0,4.32900432900433,9.91217063989962,17.3678116557314
"male",4507,0,13504,364.735714285714,4,1,1,"cyan","cyan",0,0,0,0,0,0
"male",1088,0,2578,43.3047619047619,2,0.6752,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,47713,34.7141865079365,39,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",5601,0,40615,304.244345238095,13,1,1,"cyan","cyan",0,0,0,0,4.0987034713509,0
"female",12392,0,21034,194.372718253968,9,0.6694,1,"cyan","cyan",0,5.09177027827117,0,0,0,4.32265534542648
"male",9172,0,41142,69.2951388888889,28,0.6547,1,"indeterminado","cyan",0,0,0,0,0,0
"male",6431,0,9740,248.817857142857,4,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,29711,89.4765873015873,19,0.6668,1,"cyan","cyan",0,0,0,7.59543486816214,0,0
"female",541,0,648,72.3201388888889,0,1,1,"indeterminado","cyan",0,0,0,0,0,0
"male",7642,0,14128,245.177281746032,5,1,1,"cyan","cyan",0,0,0,0,0,0
"male",30,0,23224,285.51994047619,8,1,1,"cyan","cyan",0,0,0,5.43093270365998,0,0
"male",952,0,13523,67.3901785714286,9,1,1,"indeterminado","cyan",0,0,0,0,0,0
"brand",347,0,135758,345.981646825397,40,1,1,"indeterminado","red",0,0,0,0,6.8172312839816,0
"male",3650,0,33479,361.596924603175,10,0.6561,1,"red","indeterminado",0,0,0,0,0,0
"male",723,0,12989,142.894345238095,7,0.6681,1,"cyan","cyan",0,3.73001776198934,0,0,0,0
"brand",0,0,37182,78.1804563492064,24,0.686,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",114,0,19453,304.094047619048,6,0.6648,1,"indeterminado","red",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"brand",0,0,56815,88.0614087301587,36,0.6652,1,"cyan","cyan",0,0,0,0,0,0
"brand",4122,0,13354,391.569146825397,4,1,1,"indeterminado","cyan",0,0,0,5.23415977961433,7.90464240903388,5.21034349671941
"brand",4216,0,343,35.8524801587302,0,1,1,"cyan","cyan",0,0,0,0,0,0
"female",7036,0,2718,30.5644841269841,2,1,1,"indeterminado","green",0,0,0,0,0,0
"male",7,0,5543,146.702380952381,3,1,1,"cyan","cyan",0,0,0,21.1727666273121,0,0
"female",9136,0,22574,341.283531746032,7,1,1,"red","indeterminado",2.27633668607729,16.2818235642392,17.4040066777963,0,0,0
"brand",2,0,19902,157.440773809524,10,1,1,"red","cyan",0,0,0,0,4.55876202425763,4.245465071401
"male",576,0,38919,406.033234126984,10,1,1,"red","cyan",0,0,0,5.27351436442346,4.0987034713509,0
"brand",17,0,1322,15.3447420634921,1,0.6809,1,"cyan","cyan",0,0,0,0,0,0
"male",3703,0,9126,251.722916666667,3,1,1,"red","cyan",0,0,0,0,0,0
"male",1138,0,58943,86.4160714285714,37,0.6636,1,"red","cyan",0,0,0,0,0,4.32265534542648
"female",4335,0,31633,339.525396825397,9,1,1,"red","red",0,0,0,0,0,0
"brand",244,0,9909,316.412698412698,3,1,1,"red","cyan",0,0,0,0,0,0
"female",6236,2,12663,68.0080357142857,9,0.6534,1,"indeterminado","red",0,0,0,5.23415977961433,7.90464240903388,8.7996912389039
"female",2,0,2167,205.37251984127,1,1,1,"magenta","magenta",0,0,0,0,0,0
"female",1,0,118,317.095535714286,0,0.6743,1,"red","cyan",0,0,0,0,0,0
"male",162,0,4282,361.007142857143,1,1,1,"red","red",0,0,0,0,0,0
"female",19662,0,8544,37.4268849206349,7,1,1,"cyan","cyan",0,0,0,4.32900432900433,9.91217063989962,17.3678116557314
"male",3920,0,14210,179.759424603175,6,1,1,"red","magenta",0,0,0,0,0,0
"brand",0,0,399,281.969444444444,0,1,1,"cyan","cyan",0,0,0,0,0,0
"female",1262,0,5554,25.859623015873,5,0.6832,1,"cyan","cyan",0,0,4.17362270450751,9.28768201495474,37.3065662902551,45.6580470860672
"female",3549,1,86368,230.708630952381,33,1,1,"indeterminado","cyan",0,5.44701006512729,4.25709515859766,0,0,0
"brand",11,0,54795,133.85744047619,29,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",12,0,893,83.724503968254,1,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",4443,0,12234,163.321626984127,6,0.6658,0.6658,"cyan","cyan",0,0,3.38063439065109,4.32900432900433,9.91217063989962,17.3678116557314
"brand",1390,0,32691,61.6125992063492,23,0.6685,1,"indeterminado","blue",0,0,0,0,0,3.58934774218449
"brand",2,0,248789,317.894543650794,78,0.6777,0.6777,"cyan","cyan",0,0,0,0,0,0
"female",8495,0,3264,336.856448412698,1,1,1,"red","indeterminado",0,0,0,0,0,0
"female",1702,0,55366,35.8683531746032,45,1,1,"cyan","cyan",0,0,0,0,0,0
"female",0,0,6644,59.6249007936508,5,0.6432,1,"cyan","cyan",0,0,0,0,0,0
"male",57,0,36526,138.899007936508,19,1,1,"cyan","cyan",0,0,0,0,0,4.32265534542648
"female",791,0,8209,168.803968253968,4,1,1,"indeterminado","violet",0,0,0,0,11.3759933082392,4.09108452335006
"brand",236,0,615,342.957837301587,0,0.6703,1,"cyan","cyan",0,0,0,0,0,0
"brand",3,0,288555,324.859126984127,89,1,1,"red","cyan",0,0,0,0,0,0
"male",22369,0,32457,92.4399801587302,20,1,1,"cyan","cyan",0,0,0,0,0,0
"female",9564,0,17638,174.842658730159,8,1,1,"cyan","cyan",0,5.09177027827117,0,0,0,0
"brand",7,0,35275,361.851884920635,10,1,1,"red","red",0,0,0,0,0,0
"male",1523,0,2599,111.707242063492,1,1,1,"cyan","cyan",0,0,0,0,0,0
"male",3961,0,64463,250.803571428571,24,1,1,"indeterminado","red",0,0,0,0,6.06440819740694,5.4033191817831
"brand",0,0,118,0.215277777777778,0,0.635,1,"indeterminado","green",0,0,0,0,0,0
"male",0,0,40130,167.545337301587,19,0.3388,1,"cyan","cyan",0,0,0,0,49.5190296946884,16.3643380934002
"brand",26,0,65787,96.7039682539683,40,1,1,"indeterminado","green",2.45279689430034,12.2557726465364,13.1051752921536,5.43093270365998,6.8172312839816,0
"female",873,0,9609,271.817063492064,3,0.6696,1,"yellow","red",0,0,0,0,0,0
"brand",182,0,1046,139.516666666667,1,0.6983,1,"cyan","cyan",1.87047820716428,10.5979869745411,12.1035058430718,4.64384100747737,13.4671685487244,17.2906213817059
"brand",0,0,79577,76.9997023809524,52,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",26,0,63,191.873115079365,0,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",258,0,3360,331.113392857143,1,1,1,"red","cyan",0,5.44701006512729,4.25709515859766,0,0,0
"male",3,0,167,2.30922619047619,0,0.3286,0.6493,"indeterminado","green",0,0,0,12.8689492325856,0,0
"brand",1,0,6603,16.021626984127,6,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",0,0,31640,41.5016865079365,25,1,1,"indeterminado","red",1.28815952002823,3.90763765541741,0,0,0,0
"male",326,0,4529,318.297023809524,1,1,1,"blue","orange",1.87047820716428,10.5979869745411,12.1035058430718,0,0,0
"male",72,0,14114,215.507043650794,6,1,1,"cyan","cyan",0,0,0,0,0,0
"female",128,0,9253,291.576488095238,3,1,1,"cyan","cyan",1.34109758249515,6.69034931912374,0,4.64384100747737,13.4671685487244,17.2906213817059
"male",2213,0,8226,209.083333333333,3,0.6729,1,"red","cyan",0,0,0,0,0,0
"female",22,0,640,346.840972222222,0,1,1,"red","indeterminado",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"brand",350,0,6526,347.460218253968,2,1,1,"red","red",0,0,0,5.47028728846911,0,0
"female",75,0,12208,91.9849206349206,8,0.349,1,"cyan","cyan",1.87047820716428,10.5979869745411,12.1035058430718,5.23415977961433,11.9196988707654,5.21034349671941
"male",3403,0,19720,149.473412698413,10,0.6839,0.6839,"cyan","cyan",0,0,0,0,0,0
"brand",41,0,3124,290.396825396825,1,1,1,"green","green",0,0,0,0,0,0
"male",9068,0,17843,159.773313492064,9,0.6612,1,"red","green",0,0,0,0,0,0
"female",1556,0,6973,314.417261904762,2,1,1,"red","red",0,0,0,5.43093270365998,0,0
"male",350,0,1164,116.330853174603,1,0.6725,1,"red","cyan",0,0,0,0,0,0
"brand",4,0,38605,4.78660714285714,38,0.6714,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"male",908,0,2086,325.441765873016,1,1,1,"red","cyan",1.69401799894124,0,0,0,0,0
"brand",42,0,25017,361.439384920635,7,1,1,"orange","red",0,0,0,0,10.3722291928064,11.0768043226553
"brand",5,0,42881,145.951884920635,21,1,1,"indeterminado","red",2.80571731074643,4.38129070455891,0,0,0,0
"brand",0,0,42338,63.0072420634921,30,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",8,0,8359,14.2781746031746,8,0.6903,1,"cyan","cyan",0,0,0,0,0,0
"male",515,0,376,26.5891865079365,0,1,1,"indeterminado","cyan",2.91159343568025,0,0,0,4.01505646173149,0
"brand",3589,0,39677,179.822023809524,18,0.6592,1,"cyan","cyan",0,0,0,4.64384100747737,13.4671685487244,17.2906213817059
"male",7977,0,45962,306.990376984127,15,1,1,"red","indeterminado",0,0,3.67278797996661,21.1727666273121,0,0
"brand",8458,0,15434,198.007638888889,7,0.6909,1,"cyan","cyan",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"female",1050,0,1913,338.102678571429,1,1,1,"cyan","red",0,0,0,0,0,0
"female",7976,0,3931,184.427083333333,2,1,1,"indeterminado","cyan",0,0,0,0,6.06440819740694,5.4033191817831
"brand",0,0,43753,63.0068452380952,31,0.6683,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",1,0,932,93.9121031746032,1,0.674,1,"red","cyan",0,0,0,0,0,0
"brand",5,0,34,23.1742063492064,0,0.6879,1,"indeterminado","cyan",1.34109758249515,6.69034931912374,0,0,0,0
"female",4738,0,92332,331.97380952381,28,1,1,"green","cyan",0,0,0,0,0,0
"female",1246,0,68698,249.576190476191,25,1,1,"cyan","cyan",0,0,5.30050083472454,0,0,0
"female",88,0,4791,269.558630952381,2,1,1,"yellow","red",0,0,0,0,0,0
"brand",1,0,3754,407.676984126984,1,1,1,"cyan","cyan",0,0,0,0,0,0
"male",820,0,5311,29.0220238095238,4,0.6775,1,"cyan","cyan",0,0,3.67278797996661,0,0,0
"female",14,0,72700,170.346924603175,33,1,1,"cyan","cyan",1.34109758249515,6.69034931912374,0,0,0,0
"female",2705,0,27236,238.84871031746,10,1,1,"red","cyan",0,0,0,0,0,0
"female",10733,0,18919,356.536011904762,5,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",2,0,497,65.7837301587302,0,1,1,"cyan","cyan",0,0,0,0,0,0
"male",88368,0,42162,64.9759920634921,29,0.6696,1,"indeterminado","blue",0,0,0,0,0,0
"female",872,0,1164,34.9853174603175,1,1,1,"cyan","cyan",1.87047820716428,10.5979869745411,15.4841402337229,0,0,0
"female",5884,0,4019,183.244345238095,2,0.6555,1,"cyan","cyan",0,5.32859680284192,5.71786310517529,0,0,0
"female",5606,0,32577,132.69494047619,17,1,1,"indeterminado","red",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"female",143737,0,19803,99.9725198412698,12,1,1,"indeterminado","blue",0,0,0,0,10.3722291928064,11.0768043226553
"male",1935,0,11850,357.681051587302,3,1,1,"red","indeterminado",1.58814187400741,4.38129070455891,0,0,0,0
"brand",9023,0,71029,344.390277777778,21,1,1,"indeterminado","cyan",0,0,0,0,0,0
"male",10964,0,23120,399.751091269841,6,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,31250,17.9012896825397,28,0.6691,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",13,0,32914,51.0060515873016,25,1,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"female",17405,0,89181,131.200396825397,47,1,1,"red","blue",4.14681489324157,22.5577264653641,29.5075125208681,0,0,0
"brand",0,0,4584,9.45902777777778,4,0.341,1,"cyan","cyan",0,0,0,0,0,0
"male",8618,0,7610,132.706349206349,4,1,1,"red","red",0,5.09177027827117,0,0,0,0
"brand",0,0,61733,132.555158730159,32,1,1,"cyan","cyan",121.298747132522,0,0,15.8205430932704,0,0
"brand",0,0,69649,77.5935515873016,46,1,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"female",3,0,108155,6.66795634920635,105,1,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"male",9937,0,28613,209.905853174603,12,1,1,"red","indeterminado",0,0,0,0,0,0
"male",2281,0,8148,48.7134920634921,6,1,1,"indeterminado","cyan",1.57049585318511,11.4860864416815,10.2253756260434,0,0,0
"female",2545,0,2920,131.991468253968,2,0.6754,1,"yellow","red",0,0,0,0,0,0
"brand",1176,0,3978,33.7016865079365,3,1,1,"cyan","cyan",1.69401799894124,0,0,0,0,0
"female",1672,0,37835,197.552876984127,16,1,1,"red","cyan",0,0,0,0,0,0
"female",415,0,233,6.425,0,1,1,"indeterminado","red",1.34109758249515,6.69034931912374,0,0,0,5.78927055191046
"male",8847,0,16848,164.54246031746,8,1,1,"red","cyan",2.27633668607729,11.959739490823,17.4040066777963,0,0,0
"male",2962,0,5809,208.650496031746,2,0.6603,1,"cyan","cyan",2.91159343568025,0,0,0,0,0
"female",9169,0,29329,188.159623015873,13,1,1,"green","cyan",2.45279689430034,12.2557726465364,18.4056761268781,0,0,0
"female",9174,0,31572,285.140376984127,11,0.6757,1,"red","indeterminado",4.14681489324157,22.5577264653641,29.5075125208681,0,0,0
"female",0,0,79833,56.5503968253968,58,0.6666,1,"indeterminado","green",0,0,0,0,0,0
"male",2034,0,10568,191.166071428571,5,1,1,"indeterminado","cyan",20.628198341274,0,0,0,0,0
"female",199,0,12086,218.480456349206,5,1,1,"cyan","cyan",3.14099170637021,22.9721728833629,20.4507512520868,4.64384100747737,13.4671685487244,17.2906213817059
"brand",326,0,2503,271.378075396825,1,1,1,"yellow","indeterminado",0,0,0,0,0,0
"female",672,0,29944,348.757341269841,9,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",0,0,47727,49.7041666666667,36,0.6727,1,"cyan","cyan",121.298747132522,0,0,0,0,0
"male",532,0,8556,131.63373015873,5,0.6543,1,"red","cyan",0,0,0,0,11.3759933082392,4.09108452335006
"brand",0,0,387,345.29503968254,0,1,1,"indeterminado","cyan",1.1646373742721,0,0,20.5037386855569,4.89335006273526,4.36125048243921
"female",0,0,164890,138.044047619048,85,0.6788,1,"cyan","cyan",0,0,0,0,0,0
"female",6840,0,17919,316.923412698413,6,1,1,"cyan","cyan",0,0,0,0,0,0
"brand",1,0,18224,35.0759920634921,15,1,1,"indeterminado","cyan",0,0,0,0,0,0
"female",5,0,38725,4.78700396825397,38,1,1,"cyan","cyan",1.23522145756132,0,3.83973288814691,0,0,0
"female",22415,0,5020,27.7124007936508,4,1,1,"cyan","cyan",0,0,0,0,0,0
"female",22400,0,35152,266.381349206349,12,1,1,"cyan","red",0,0,0,0,0,3.35777692010807
"brand",8199,0,8530,351.172023809524,2,0.6556,1,"cyan","blue",0,0,0,0,0,0
